dtype,enzyme,model,scaler,split,tp,fp,tn,fn,val_accuracy,val_precision,val_recall,val_f1,auc,mcc,val_loss,train_time,prediction_time,criterion,n_estimators
ECFP4,IN,rfc,std,4,985,26,1259,78,0.9557069846678024,0.9742828882294757,0.9266227657572906,0.9498553519768563,0.9531946513611355,0.9111537899793809,1.5964820921925829,0.4677584171295166,0.03390812873840332,gini,100
ECFP4,IN,rfc,std,4,981,25,1260,82,0.9544293015332198,0.9751491053677932,0.922859830667921,0.9482841952634122,0.9517022888748164,0.9087098480822499,1.6425344602365999,2.3098249435424805,0.14661121368408203,gini,500
ECFP4,IN,rfc,std,4,981,26,1259,82,0.9540034071550255,0.974180734856008,0.922859830667921,0.9478260869565217,0.9513131838164507,0.9078144429915748,1.6578852495846053,4.621709823608398,0.2852458953857422,gini,1000
ECFP4,IN,rfc,std,4,983,25,1260,80,0.9552810902896082,0.9751984126984127,0.9247412982126059,0.9492998551424433,0.9526430226471589,0.9103771670751466,1.6118328815405885,6.891706705093384,0.4189140796661377,gini,1500
ECFP4,IN,rfc,std,4,983,26,1259,80,0.954855195911414,0.9742319127849356,0.9247412982126059,0.9488416988416989,0.9522539175887932,0.9094831508441734,1.627183670888594,9.168651342391968,0.5575454235076904,gini,2000
ECFP4,IN,rfc,std,4,980,21,1264,83,0.9557069846678024,0.9790209790209791,0.9219190968955786,0.9496124031007752,0.9527883422221083,0.9114704469106831,1.5964820921925829,0.48470473289489746,0.03393816947937012,entropy,100
ECFP4,IN,rfc,std,4,982,26,1259,81,0.9544293015332198,0.9742063492063492,0.9238005644402634,0.9483341380975374,0.9517835507026219,0.9086485562385712,1.6425344602365997,2.345761299133301,0.14360976219177246,entropy,500
ECFP4,IN,rfc,std,4,983,26,1259,80,0.954855195911414,0.9742319127849356,0.9247412982126059,0.9488416988416989,0.9522539175887932,0.9094831508441734,1.627183670888594,4.660612106323242,0.27824974060058594,entropy,1000
ECFP4,IN,rfc,std,4,983,27,1258,80,0.9544293015332198,0.9732673267326732,0.9247412982126059,0.9483839845634346,0.9518648125304274,0.9085900396026649,1.6425344602365997,7.025320291519165,0.41791820526123047,entropy,1500
ECFP4,IN,rfc,std,4,982,27,1258,81,0.9540034071550255,0.9732408325074331,0.9238005644402634,0.9478764478764479,0.9513944456442562,0.9077547517706017,1.657885249584605,9.362104892730713,0.5515327453613281,entropy,2000
ECFP4,IN,rfc,std,4,986,30,1255,77,0.9544293015332198,0.9704724409448819,0.9275634995296331,0.9485329485329486,0.9521085980138438,0.9084310956197191,1.6425344602365997,0.48072195053100586,0.0329136848449707,log_loss,100
ECFP4,IN,rfc,std,4,984,29,1256,79,0.9540034071550255,0.9713721618953604,0.9256820319849483,0.9479768786127167,0.951556969299867,0.9076436753954087,1.6578852495846053,2.3437678813934326,0.1446213722229004,log_loss,500
ECFP4,IN,rfc,std,4,984,25,1260,79,0.9557069846678024,0.9752229930624381,0.9256820319849483,0.9498069498069498,0.95311338953333,0.9112115499177451,1.5964820921925829,4.686532497406006,0.27526116371154785,log_loss,1000
ECFP4,IN,rfc,std,4,983,27,1258,80,0.9544293015332198,0.9732673267326732,0.9247412982126059,0.9483839845634346,0.9518648125304274,0.9085900396026649,1.6425344602365997,7.0292980670928955,0.406919002532959,log_loss,1500
ECFP4,IN,rfc,std,4,982,26,1259,81,0.9544293015332198,0.9742063492063492,0.9238005644402634,0.9483341380975374,0.9517835507026219,0.9086485562385712,1.6425344602365997,9.390998125076294,0.5455217361450195,log_loss,2000
ECFP4,IN,rfc,minmax,1,1005,31,1254,58,0.9620954003407155,0.9700772200772201,0.9454374412041392,0.9575988565983802,0.960656463792731,0.9235886047910772,1.3662202519724986,0.48072385787963867,0.033941030502319336,gini,100
ECFP4,IN,rfc,minmax,1,1003,31,1254,60,0.9612436115843271,0.9700193423597679,0.9435559736594544,0.9566046733428708,0.9597157300203886,0.9218910610925112,1.3969218306685098,2.3088901042938232,0.1466515064239502,gini,500
ECFP4,IN,rfc,minmax,1,1000,29,1256,63,0.9608177172061328,0.9718172983479106,0.940733772342427,0.9560229445506692,0.9590828394786065,0.9211050550741592,1.4122726200165157,4.5897910594940186,0.28327488899230957,gini,1000
ECFP4,IN,rfc,minmax,1,1001,29,1256,62,0.9612436115843271,0.9718446601941747,0.9416745061147695,0.9565217391304348,0.9595532063647777,0.9219506500347538,1.39692183066851,6.931567430496216,0.42487311363220215,gini,1500
ECFP4,IN,rfc,minmax,1,1000,29,1256,63,0.9608177172061328,0.9718172983479106,0.940733772342427,0.9560229445506692,0.9590828394786065,0.9211050550741592,1.4122726200165157,9.281347036361694,0.5675199031829834,gini,2000
ECFP4,IN,rfc,minmax,1,1003,33,1252,60,0.9603918228279387,0.9681467181467182,0.9435559736594544,0.9556931872320152,0.9589375199036572,0.9201422253022217,1.4276234093645213,0.4777083396911621,0.03294086456298828,entropy,100
ECFP4,IN,rfc,minmax,1,1001,31,1254,62,0.9603918228279387,0.9699612403100775,0.9416745061147695,0.9556085918854416,0.9587749962480463,0.9201955713911374,1.4276234093645213,2.353775978088379,0.14461517333984375,entropy,500
ECFP4,IN,rfc,minmax,1,1000,30,1255,63,0.9603918228279387,0.970873786407767,0.940733772342427,0.9555661729574773,0.9586937344202408,0.9202263867569049,1.4276234093645213,4.727458715438843,0.2842385768890381,entropy,1000
ECFP4,IN,rfc,minmax,1,1002,29,1256,61,0.9616695059625213,0.9718719689621726,0.9426152398871119,0.9570200573065902,0.9600235732509489,0.9227967550567202,1.3815710413205045,7.058233261108398,0.4218730926513672,entropy,1500
ECFP4,IN,rfc,minmax,1,1002,29,1256,61,0.9616695059625213,0.9718719689621726,0.9426152398871119,0.9570200573065902,0.9600235732509489,0.9227967550567202,1.3815710413205045,9.47779893875122,0.554518461227417,entropy,2000
ECFP4,IN,rfc,minmax,1,1000,30,1255,63,0.9603918228279387,0.970873786407767,0.940733772342427,0.9555661729574773,0.9586937344202408,0.9202263867569049,1.4276234093645213,0.4847433567047119,0.0329129695892334,log_loss,100
ECFP4,IN,rfc,minmax,1,1000,31,1254,63,0.9599659284497445,0.9699321047526673,0.940733772342427,0.9551098376313276,0.9583046293618751,0.9193485929728682,1.4429741987125266,2.35573148727417,0.14760231971740723,log_loss,500
ECFP4,IN,rfc,minmax,1,1003,31,1254,60,0.9612436115843271,0.9700193423597679,0.9435559736594544,0.9566046733428708,0.9597157300203886,0.9218910610925112,1.3969218306685098,4.724402904510498,0.2812466621398926,log_loss,1000
ECFP4,IN,rfc,minmax,1,1002,27,1258,61,0.9625212947189097,0.9737609329446064,0.9426152398871119,0.9579349904397706,0.9608017833676805,0.9245539487583864,1.3508694626244933,7.12502121925354,0.41785645484924316,log_loss,1500
ECFP4,IN,rfc,minmax,1,1002,29,1256,61,0.9616695059625213,0.9718719689621726,0.9426152398871119,0.9570200573065902,0.9600235732509489,0.9227967550567202,1.3815710413205045,9.430919170379639,0.5554947853088379,log_loss,2000
ECFP4,IN,rfc,minmax,2,1005,28,1257,58,0.9633730834752982,0.972894482090997,0.9454374412041392,0.958969465648855,0.9618237789678282,0.9262142219065906,1.3201678839284818,0.48274755477905273,0.03690218925476074,gini,100
ECFP4,IN,rfc,minmax,2,1002,26,1259,61,0.962947189097104,0.9747081712062257,0.9426152398871119,0.9583931133428981,0.9611908884260462,0.92543386386803,1.3355186732764874,2.3228533267974854,0.14264917373657227,gini,500
ECFP4,IN,rfc,minmax,2,1003,29,1256,60,0.9620954003407155,0.9718992248062015,0.9435559736594544,0.9575178997613365,0.9604939401371201,0.92364337165735,1.3662202519724989,4.615725994110107,0.2892587184906006,gini,1000
ECFP4,IN,rfc,minmax,2,1004,27,1258,59,0.9633730834752982,0.973811833171678,0.9444967074317968,0.958930276981853,0.9617425171400228,0.9262449171405721,1.3201678839284818,6.947527170181274,0.42586255073547363,gini,1500
ECFP4,IN,rfc,minmax,2,1002,30,1255,61,0.9612436115843271,0.9709302325581395,0.9426152398871119,0.956563245823389,0.9596344681925832,0.9219194715242437,1.3969218306685098,9.23244309425354,0.5734748840332031,gini,2000
ECFP4,IN,rfc,minmax,2,1002,27,1258,61,0.9625212947189097,0.9737609329446064,0.9426152398871119,0.9579349904397706,0.9608017833676805,0.9245539487583864,1.3508694626244933,0.48673367500305176,0.03290987014770508,entropy,100
ECFP4,IN,rfc,minmax,2,1004,26,1259,59,0.9637989778534923,0.974757281553398,0.9444967074317968,0.9593884376493073,0.9621316221983887,0.9271234398683005,1.3048170945804767,2.3487823009490967,0.14461588859558105,entropy,500
ECFP4,IN,rfc,minmax,2,1005,25,1260,58,0.9646507666098807,0.9757281553398058,0.9454374412041392,0.9603440038222647,0.9629910941429256,0.9288477031461494,1.274115515884465,4.708479642868042,0.28324270248413086,entropy,1000
ECFP4,IN,rfc,minmax,2,1002,28,1257,61,0.9620954003407155,0.9728155339805825,0.9426152398871119,0.9574773053033923,0.9604126783093146,0.9236749133126028,1.3662202519724989,7.058202266693115,0.41785573959350586,entropy,1500
ECFP4,IN,rfc,minmax,2,1003,27,1258,60,0.962947189097104,0.9737864077669903,0.9435559736594544,0.9584328714763497,0.9612721502538516,0.9253991765904517,1.3355186732764877,9.460869550704956,0.5575151443481445,entropy,2000
ECFP4,IN,rfc,minmax,2,1006,23,1262,57,0.9659284497444633,0.9776482021379981,0.9463781749764817,0.9617590822179732,0.9642396711458283,0.9314517361268407,1.2280631478404482,0.48074960708618164,0.03491020202636719,log_loss,100
ECFP4,IN,rfc,minmax,2,1002,26,1259,61,0.962947189097104,0.9747081712062257,0.9426152398871119,0.9583931133428981,0.9611908884260462,0.92543386386803,1.3355186732764874,2.360718250274658,0.14464473724365234,log_loss,500
ECFP4,IN,rfc,minmax,2,1003,27,1258,60,0.962947189097104,0.9737864077669903,0.9435559736594544,0.9584328714763497,0.9612721502538516,0.9253991765904517,1.3355186732764877,4.702462196350098,0.2802550792694092,log_loss,1000
ECFP4,IN,rfc,minmax,2,1003,28,1257,60,0.9625212947189097,0.9728419010669254,0.9435559736594544,0.9579751671442216,0.960883045195486,0.9245208360986462,1.3508694626244933,7.053272008895874,0.42188048362731934,log_loss,1500
ECFP4,IN,rfc,minmax,2,1004,28,1257,59,0.962947189097104,0.9728682170542635,0.9444967074317968,0.958472553699284,0.961353412081657,0.9253672717904563,1.3355186732764877,9.392019987106323,0.5575127601623535,log_loss,2000
ECFP4,IN,rfc,minmax,3,1008,23,1262,55,0.9667802385008518,0.9776915615906887,0.9482596425211665,0.9627507163323782,0.9651804049181707,0.933141241308276,1.1973615691444373,0.4857354164123535,0.03391003608703613,gini,100
ECFP4,IN,rfc,minmax,3,1012,22,1263,51,0.9689097103918228,0.9787234042553191,0.9520225776105362,0.9651883643299952,0.9674509775212214,0.9374029417193491,1.1206076224044093,2.3497514724731445,0.1485743522644043,gini,500
ECFP4,IN,rfc,minmax,3,1012,26,1259,51,0.967206132879046,0.9749518304431599,0.9520225776105362,0.9633507853403142,0.9658945572877583,0.933902427141083,1.1820107797964317,4.709479093551636,0.28820061683654785,gini,1000
ECFP4,IN,rfc,minmax,3,1011,24,1261,52,0.9676320272572402,0.9768115942028985,0.9510818438381938,0.9637750238322211,0.9662024005183186,0.9348031329267688,1.1666599904484258,7.021296262741089,0.4308812618255615,gini,1500
ECFP4,IN,rfc,minmax,3,1010,21,1264,53,0.9684838160136287,0.979631425800194,0.9501411100658513,0.9646609360076409,0.9668993488072447,0.936589403392128,1.1359584117524149,9.365095376968384,0.5705111026763916,gini,2000
ECFP4,IN,rfc,minmax,3,1009,22,1263,54,0.9676320272572402,0.9786614936954413,0.949200376293509,0.9637058261700095,0.9660398768627078,0.934865322350202,1.1666599904484258,0.4926884174346924,0.033876895904541016,entropy,100
ECFP4,IN,rfc,minmax,3,1014,23,1262,49,0.969335604770017,0.9778206364513018,0.9539040451552211,0.9657142857142857,0.968002606235198,0.9382222743383505,1.1052568330564034,2.380669593811035,0.14560818672180176,entropy,500
ECFP4,IN,rfc,minmax,3,1011,23,1262,52,0.9680579216354344,0.9777562862669246,0.9510818438381938,0.9642346208869814,0.9665915055766844,0.9356793994274782,1.1513092011004202,4.764326333999634,0.28222131729125977,entropy,1000
ECFP4,IN,rfc,minmax,3,1014,25,1260,49,0.9684838160136287,0.9759384023099134,0.9539040451552211,0.9647954329210275,0.9672243961184664,0.9364748233571563,1.1359584117524149,7.210827112197876,0.4258387088775635,entropy,1500
ECFP4,IN,rfc,minmax,3,1013,28,1257,50,0.9667802385008518,0.9731027857829011,0.9529633113828786,0.9629277566539924,0.965586714057198,0.9330085251755031,1.1973615691444373,9.547607183456421,0.5655105113983154,entropy,2000
ECFP4,IN,rfc,minmax,3,1016,26,1259,47,0.9689097103918228,0.9750479846449136,0.955785512699906,0.9653206650831354,0.9677760248324432,0.9373045014056862,1.1206076224044093,0.49368834495544434,0.03490734100341797,log_loss,100
ECFP4,IN,rfc,minmax,3,1013,23,1262,50,0.9689097103918228,0.9777992277992278,0.9529633113828786,0.9652215340638399,0.9675322393490268,0.937374122746499,1.1206076224044093,2.374654531478882,0.14464831352233887,log_loss,500
ECFP4,IN,rfc,minmax,3,1014,27,1258,49,0.9676320272572402,0.9740634005763689,0.9539040451552211,0.9638783269961977,0.966446186001735,0.9347308566492996,1.166659990448426,4.778294563293457,0.28221678733825684,log_loss,1000
ECFP4,IN,rfc,minmax,3,1012,23,1262,51,0.9684838160136287,0.9777777777777777,0.9520225776105362,0.9647283126787417,0.9670618724628557,0.9365264982837951,1.1359584117524149,7.182892799377441,0.42583274841308594,log_loss,1500
ECFP4,IN,rfc,minmax,3,1012,23,1262,51,0.9684838160136287,0.9777777777777777,0.9520225776105362,0.9647283126787417,0.9670618724628557,0.9365264982837951,1.1359584117524146,9.598505735397339,0.5644667148590088,log_loss,2000
ECFP4,IN,rfc,minmax,4,983,27,1258,80,0.9544293015332198,0.9732673267326732,0.9247412982126059,0.9483839845634346,0.9518648125304274,0.9085900396026649,1.6425344602365994,0.4677553176879883,0.03291893005371094,gini,100
ECFP4,IN,rfc,minmax,4,983,27,1258,80,0.9544293015332198,0.9732673267326732,0.9247412982126059,0.9483839845634346,0.9518648125304274,0.9085900396026649,1.6425344602365997,2.2789766788482666,0.14461278915405273,gini,500
ECFP4,IN,rfc,minmax,4,982,25,1260,81,0.954855195911414,0.9751737835153923,0.9238005644402634,0.9487922705314009,0.9521726557609878,0.9095432669492504,1.627183670888594,4.596776723861694,0.28022193908691406,gini,1000
ECFP4,IN,rfc,minmax,4,983,25,1260,80,0.9552810902896082,0.9751984126984127,0.9247412982126059,0.9492998551424433,0.9526430226471589,0.9103771670751466,1.6118328815405885,6.899652004241943,0.4218778610229492,gini,1500
ECFP4,IN,rfc,minmax,4,983,25,1260,80,0.9552810902896082,0.9751984126984127,0.9247412982126059,0.9492998551424433,0.9526430226471589,0.9103771670751466,1.6118328815405885,9.339194536209106,0.5615077018737793,gini,2000
ECFP4,IN,rfc,minmax,4,981,27,1258,82,0.9535775127768313,0.9732142857142857,0.922859830667921,0.9473684210526315,0.9509240787580849,0.9069199454019957,1.6732360389326106,0.47274279594421387,0.03490900993347168,entropy,100
ECFP4,IN,rfc,minmax,4,984,27,1258,79,0.954855195911414,0.973293768545994,0.9256820319849483,0.9488910318225651,0.9523351794165985,0.909425810363351,1.627183670888594,2.338750123977661,0.14262056350708008,entropy,500
ECFP4,IN,rfc,minmax,4,982,27,1258,81,0.9540034071550255,0.9732408325074331,0.9238005644402634,0.9478764478764479,0.9513944456442562,0.9077547517706017,1.657885249584605,4.668617248535156,0.2772517204284668,entropy,1000
ECFP4,IN,rfc,minmax,4,984,28,1257,79,0.9544293015332198,0.9723320158102767,0.9256820319849483,0.948433734939759,0.9519460743582328,0.9085342936014503,1.6425344602365999,7.022296905517578,0.4118764400482178,entropy,1500
ECFP4,IN,rfc,minmax,4,983,25,1260,80,0.9552810902896082,0.9751984126984127,0.9247412982126059,0.9492998551424433,0.9526430226471589,0.9103771670751466,1.6118328815405885,9.372072696685791,0.5495035648345947,entropy,2000
ECFP4,IN,rfc,minmax,4,983,26,1259,80,0.954855195911414,0.9742319127849356,0.9247412982126059,0.9488416988416989,0.9522539175887932,0.9094831508441734,1.627183670888594,0.4786953926086426,0.033937931060791016,log_loss,100
ECFP4,IN,rfc,minmax,4,983,20,1265,80,0.9574105621805792,0.9800598205383848,0.9247412982126059,0.9515972894482091,0.9545885479389878,0.9148609147525197,1.5350789348005605,2.3347976207733154,0.1435844898223877,log_loss,500
ECFP4,IN,rfc,minmax,4,982,24,1261,81,0.9552810902896082,0.9761431411530815,0.9238005644402634,0.9492508458192364,0.9525617608193534,0.9104388865205908,1.6118328815405885,4.672573804855347,0.27626633644104004,log_loss,1000
ECFP4,IN,rfc,minmax,4,983,25,1260,80,0.9552810902896082,0.9751984126984127,0.9247412982126059,0.9492998551424433,0.9526430226471589,0.9103771670751466,1.6118328815405885,7.086158752441406,0.4148743152618408,log_loss,1500
ECFP4,IN,rfc,minmax,4,983,26,1259,80,0.954855195911414,0.9742319127849356,0.9247412982126059,0.9488416988416989,0.9522539175887932,0.9094831508441734,1.627183670888594,9.363130569458008,0.5515351295471191,log_loss,2000
ECFP4,PR,rfc,std,1,1916,40,110,3,0.9792170130497825,0.9795501022494888,0.9984366857738406,0.9889032258064516,0.865885009553587,0.8350915365445746,0.7490947780241846,0.3261141777038574,0.019946813583374023,gini,100
ECFP4,PR,rfc,std,1,1916,40,110,3,0.9792170130497825,0.9795501022494888,0.9984366857738406,0.9889032258064516,0.865885009553587,0.8350915365445746,0.7490947780241846,1.5412697792053223,0.0767965316772461,gini,500
ECFP4,PR,rfc,std,1,1916,42,108,3,0.9782503624939585,0.9785495403472931,0.9984366857738406,0.9883930874387413,0.8592183428869202,0.8268063140234277,0.7839363956067048,3.039358377456665,0.1535630226135254,gini,1000
ECFP4,PR,rfc,std,1,1916,41,109,3,0.9787336877718704,0.9790495656617272,0.9984366857738406,0.9886480908152735,0.8625516762202537,0.83095710541559,0.7665155868154447,4.550875186920166,0.22340011596679688,gini,1500
ECFP4,PR,rfc,std,1,1916,41,109,3,0.9787336877718704,0.9790495656617272,0.9984366857738406,0.9886480908152735,0.8625516762202537,0.83095710541559,0.7665155868154447,6.060850381851196,0.29022789001464844,gini,2000
ECFP4,PR,rfc,std,1,1912,37,113,7,0.9787336877718704,0.9810159055926116,0.9963522668056279,0.9886246122026887,0.8748428000694806,0.8316981651548581,0.7665155868154447,0.29322123527526855,0.019947290420532227,entropy,100
ECFP4,PR,rfc,std,1,1915,39,111,4,0.9792170130497825,0.9800409416581372,0.9979155810317873,0.9888974954815388,0.8689577905158937,0.8351771380929622,0.7490947780241846,1.4332149028778076,0.07280683517456055,entropy,500
ECFP4,PR,rfc,std,1,1915,38,112,4,0.9797003383276945,0.9805427547363031,0.9979155810317873,0.9891528925619835,0.8722911238492269,0.8392970143908258,0.7316739692329245,2.848426580429077,0.14262104034423828,entropy,1000
